row_idx,question,answer,response,is_correct
113,ریان اپنے باغ میں روزانہ 2 پھول لگاتا ہے۔ 15 دن کے بعد، اگر 5 پھول نہیں اگتے تو اس کے پاس کتنے پھول ہوں گے؟,25,"ریان روزانہ 2 پھول لگاتا ہے۔  
15 دن کے بعد، اگر 5 پھول نہیں اگتے، تو ہم یہ گننے کی کوشش کریں گے کہ کتنے پھول اگتے ہیں۔

### ابتدائی حساب:
روزانہ 2 پھول لگائے جاتے ہیں۔  
15 دن میں کل پھول کی تعداد = $ 15 \times 2 = 30 $

### اب اگر 5 پھول نہیں اگتے:
تو ہم اس تعداد سے 5 کم کریں گے:  
$ 30 - 5 = 25 $

### ✅ جواب:
**25 پھول** ہوں گے۔",True
114,جمال کے فون میں برٹنی کے فون سے 6 گنا زیادہ تصاویر رکھنے کی گنجائش ہے۔ برٹنی کے فون میں تصاویر رکھنے کی زیادہ سے زیادہ گنجائش، جمال کی چڑیا گھر میں بطخوں والی تصویر میں موجود پرندوں کی تعداد سے 50 گنا زیادہ ہے۔ اگر جمال کے فون میں 1800 تصاویر رکھنے کی گنجائش ہے، تو جمال کی چڑیا گھر میں بطخوں والی تصویر میں کتنی بطخیں دیکھی جا سکتی ہیں؟,6,"ہمیں یہ معلوم کرنا ہے کہ جمال کی چڑیا گھر میں بطخوں والی تصویر میں کتنی بطخیں دیکھی جا سکتی ہیں۔ ہمیں یہ معلومات دی گئی ہیں:

1. **جمال کے فون میں تصاویر کی گنجائش = 1800**
2. **جمال کے فون میں تصاویر کی گنجائش برٹنی کے فون سے 6 گنا زیادہ ہے**  
   → یعنی برٹنی کے فون میں تصاویر کی گنجائش = $ \frac{1800}{6} = 300 $
3. **برٹنی کے فون میں تصاویر کی گنجائش جمال کی چڑیا گھر میں بطخوں والی تصویر میں موجود پرندوں کی تعداد سے 50 گنا زیادہ ہے**  
   → یعنی جمال کی چڑیا گھر میں بطخوں والی تصویر میں پرندوں کی تعداد = $ \frac{300}{50} = 6 $

### ✅ نتیجہ:
 Jamal کی چڑیا گھر میں بطخوں والی تصویر میں **6 بطخیں** دیکھی جا سکتی ہیں۔

**جواب: 6**",True
115,ساشا نے غور کیا کہ لکڑی خریدنے کے چند ماہ بعد اس کی قیمتوں میں 50 فیصد اضافہ ہو گیا ہے۔ چونکہ اس کے پاس کچھ لکڑی بچی ہوئی ہے، اس لیے وہ اسے بیچنے کا فیصلہ کرتی ہے۔ اس کے پاس 10x4x2 سائز کے دس تختے ہیں جو اسے 10 ڈالر فی تختہ ملے تھے۔ اس کے علاوہ اس کے پاس 10x4x4 سائز کے پانچ تختے ہیں جو اس نے 16 ڈالر فی تختہ کے حساب سے خریدے تھے۔ اگر وہ یہ تمام تختے بیچ دیتی ہے، تو اسے کتنا منافع ہوگا؟,90,"ہمیں پتہ ہے کہ ساشا کے پاس کچھ لکڑی کے تختے ہیں جو وہ بیچنے کا فیصلہ کر چکی ہے۔ ہمیں یہ پتہ ہے کہ لکڑی کی قیمتوں میں 50% اضافہ ہو گیا ہے۔ ہمیں یہ بھی پتہ ہے کہ اس نے تختے کتنی قیمت پر خریدے تھے اور اسے کتنی قیمت پر بیچے گی۔

### معلومات:

#### 1. **10x4x2 سائز کے تختے:**
- تعداد: 10 تختے
- خریدی گئی قیمت: 10 ڈالر فی تختہ
- قیمت میں 50% اضافہ ہو گیا، یعنی بیچنے کی قیمت = 10 + (50% × 10) = 15 ڈالر فی تختہ

#### 2. **10x4x4 سائز کے تختے:**
- تعداد: 5 تختے
- خریدی گئی قیمت: 16 ڈالر فی تختہ
- قیمت میں 50% اضافہ ہو گیا، یعنی بیچنے کی قیمت = 16 + (50% × 16) = 24 ڈالر فی تختہ

---

### منافع کی حساب کتاب:

#### 1. **10x4x2 سائز کے تختے:**
- 10 تختے × 15 ڈالر = **150 ڈالر** (کل بیچنے کی قیمت)

#### 2. **10x4x4 سائز کے تختے:**
- 5 تختے × 24 ڈالر = **120 ڈالر** (کل بیچنے کی قیمت)

### کل بیچنے کی قیمت:
150 + 120 = **270 ڈالر**

### خریدنے کی قیمت:
#### 1. **10x4x2 سائز کے تختے:**
- 10 تختے × 10 ڈالر = **100 ڈالر**

#### 2. **10x4x4 سائز کے تختے:**
- 5 تختے × 16 ڈالر = **80 ڈالر**

### کل خریدنے کی قیمت:
100 + 80 = **180 ڈالر**

---

### منافع = کل بیچنے کی قیمت - کل خریدنے کی قیمت  
= 270 - 180 = **90 ڈالر**

---

### ✅ جواب: **90 ڈالر منافع** ہوگا۔",False
116,کیٹی 7:13 کے تناسب سے چینی کے چمچ اور پانی کے کپ استعمال کرکے کافی بناتی ہے۔ اگر اس نے کل 120 چائے کے چمچ چینی اور پانی کے کپ استعمال کیے ہیں، تو یہ معلوم کریں کہ اس نے کتنے چائے کے چمچ چینی استعمال کیے۔,42,"ہمیں دی گئی تعداد 120 چائے کے چمچ چینی اور پانی کے کپ استعمال کیے ہیں، اور یہ تناسب 7:13 ہے۔ یہ یہ معنی ہے کہ ہر 7 حصوں چینی کے چمچ کے لیے 13 حصوں پانی کے کپ استعمال ہوتے ہیں۔

### چھوٹا سا تجزیہ:
- چینی کے چمچ : پانی کے کپ = 7 : 13  
- یہ ہے کل 7 + 13 = 20 حصے

### چھوٹا سا حساب:
- کل استعمال کی گئی چمچوں اور کپوں کی تعداد = 120  
- ہر 20 حصے = 120  
- 1 حصہ = 120 ÷ 20 = 6

### چینی کے چمچ کی تعداد:
- 7 حصے = 7 × 6 = **42**

### جواب:
**کیٹی نے 42 چائے کے چمچ چینی استعمال کیے۔** ✅",True
117,جان اپنے تینوں بچوں میں سے ہر ایک کے لیے جوتوں کے دو جوڑے خریدتا ہے۔ ہر جوڑے کی قیمت 60 ڈالر ہے۔ اس نے کل کتنی رقم ادا کی؟,360,"جان نے تینوں بچوں میں سے ہر ایک کے لیے دو جوڑے جوتوں خریدے۔

- ہر بچے کے لیے جوتوں کے جوڑے کی تعداد = 2  
- بچوں کی تعداد = 3  
- اس لیے کل جوڑوں کی تعداد = $ 2 \times 3 = 6 $ جوڑے  

ہر جوڑے کی قیمت = 60 ڈالر  
کل رقم = $ 6 \times 60 = 360 $ ڈالر  

**جواب: 360 ڈالر**",True
118,سی سائیڈ کلیئرنس کی مرکزی بندرگاہ پر ایک کسٹمز افسر نے درآمد شدہ گاڑیوں کے 2 کنٹینر گنے، جن میں سے ہر ایک میں 5 گاڑیاں تھیں۔ اگلے دن، مزید کنٹینر لائے گئے اور بندرگاہ پر گاڑیوں کی کل تعداد 30 ہو گئی۔ حساب لگائیں کہ دوسرے دن کتنے کنٹینر درآمد کیے گئے، یہ فرض کرتے ہوئے کہ تمام کنٹینروں میں 5 گاڑیاں ہیں۔,4,"ہمیں یہ معلوم ہے کہ:

- ایک کنٹینر میں 5 گاڑیاں ہوتی ہیں۔  
- پہلے دن 2 کنٹینر لائے گئے۔  
- ہر کنٹینر میں 5 گاڑیاں ہیں۔

### پہلے دن کی گاڑیوں کی تعداد:
$$
2 \text{ کنٹینر} \times 5 \text{ گاڑیاں} = 10 \text{ گاڑیاں}
$$

### دوسرے دن بعد میں گاڑیوں کی کل تعداد:
$$
30 \text{ گاڑیاں}
$$

### دوسرے دن کی گاڑیوں کی تعداد:
$$
30 - 10 = 20 \text{ گاڑیاں}
$$

### دوسرے دن کنٹینر کی تعداد:
$$
\frac{20}{5} = 4 \text{ کنٹینر}
$$

### ✅ جواب:
**4 کنٹینر** دوسرے دن درآمد کیے گئے۔",True
119,ایڈرین کی کل تنخواہ لائلہ سے 30 فیصد زیادہ تھی۔ چار سال بعد، اس کی تنخواہ میں اضافہ ہوا، اور وہ چار سال پہلے کی اپنی تنخواہ سے 40 فیصد زیادہ کما رہا تھا۔ اگر ایڈرین اور لائلہ کی تنخواہوں میں ایک ساتھ اضافہ ہوا، اور ایڈرین چار سال پہلے 40000 ڈالر کما رہا تھا، تو حساب لگائیں کہ چار سال بعد وہ دونوں کل کتنی تنخواہ وصول کر رہے تھے؟,95200,"ہمیں چار سال بعد ایڈرین اور لائلہ کی کل تنخواہ کا حساب لگانا ہے۔ اس کے لیے ہمیں پہلے چار سال پہلے کی تنخواہیں پتہ ہونی چاہییں۔ چلو ہم سب کچھ سمجھ لیتے ہیں۔

---

### 1. **چار سال پہلے کی تنخواہیں:**

- ایڈرین چار سال پہلے **40,000 ڈالر** کما رہا تھا۔
- ایڈرین کی کل تنخواہ **لائلہ سے 30% زیادہ** تھی۔
  
  یعنی:  
  $$
  \text{اڈرین کی تنخواہ} = \text{لائلہ کی تنخواہ} + 30\% \text{لائلہ کی تنخواہ}
  $$

  یا:  
  $$
  \text{اڈرین کی تنخواہ} = 1.3 \times \text{لائلہ کی تنخواہ}
  $$

  چونکہ ایڈرین کی تنخواہ 40,000 ڈالر تھی، تو:  
  $$
  1.3 \times \text{لائلہ کی تنخواہ} = 40,000
  $$

  اس سے لائلہ کی تنخواہ:  
  $$
  \text{لائلہ کی تنخواہ} = \frac{40,000}{1.3} = 30,769.23 \text{ ڈالر}
  $$

---

### 2. **چار سال بعد کی تنخواہیں:**

- چار سال بعد، ایڈرین چار سال پہلے کی تنخواہ سے **40% زیادہ** کما رہا تھا۔
  
  یعنی:  
  $$
  \text{اڈرین کی چار سال بعد کی تنخواہ} = 40,000 + 40\% \times 40,000 = 40,000 \times 1.4 = 56,000 \text{ ڈالر}
  $$

- لائلہ کی تنخواہ میں بھی **ایک ساتھ اضافہ ہوا**۔ لیکن ہمیں اس اضافہ کی مقدار نہیں معلوم ہے۔ لیکن ایڈرین کی تنخواہ میں 40% اضافہ ہوا ہے، اور ہمیں چار سال بعد دونوں کی تنخواہوں کا **جمع** چاہیے۔

  اس لیے ہم اس سے چار سال بعد لائلہ کی تنخواہ کا حساب لگائیں۔

---

### 3. **چار سال بعد لائلہ کی تنخواہ:**

چار سال پہلے لائلہ کی تنخواہ **30,769.23 ڈالر** تھی۔  
چار سال بعد اس میں **ایک ساتھ اضافہ ہوا**۔ ہمیں اس اضافہ کی مقدار نہیں معلوم ہے، لیکن ہمیں چار سال بعد دونوں کی تنخواہوں کا جمع چاہیے۔

لیکن اگر ہم اس اضافہ کو **اڈرین کے اضافہ کے مساوی** لیں، یعنی **40% اضافہ**، تو:

$$
\text{لائلہ کی چار سال بعد کی تنخواہ} = 30,769.23 \times 1.4 = 43,076.92 \text{ ڈالر}
$$

---

### 4. **چار سال بعد دونوں کی کل تنخواہ:**

$$
\text{کل تنخواہ} = 56,000 + 43,076.92 = 99,076.92 \text{ ڈالر}
$$

---

### ✅ **جواب:**

$$
\boxed{99,076.92} \text{ ڈالر}
$$

یعنی **چار سال بعد دونوں کی کل تنخواہ 99,076.92 ڈالر تھی**۔",False
120,میگوئل اپنی ڈرائنگ کے لیے ہر ہفتے کاغذ کے 2 پیڈ استعمال کرتا ہے۔ اگر کاغذ کے ایک پیڈ میں 30 شیٹیں ہوں، تو وہ ہر مہینے کاغذ کی کتنی شیٹیں استعمال کرتا ہے؟,240,"میگوئل ہر ہفتے 2 پیڈ کاغذ استعمال کرتا ہے، اور ہر پیڈ میں 30 شیٹیں ہوتی ہیں۔

### 1. ہر ہفتے استعمال کردہ شیٹیں:
$$
2 \text{ پیڈ } \times 30 \text{ شیٹ } = 60 \text{ شیٹ}
$$

### 2. ہر مہینے میں ہفتے کی تعداد:
ایک مہینے میں لगभگ 4 ہفتے ہوتے ہیں۔

### 3. ہر مہینے استعمال کردہ شیٹیں:
$$
60 \text{ شیٹ } \times 4 = 240 \text{ شیٹ}
$$

### ✅ جواب:
**میگوئل ہر مہینے 240 شیٹ کاغذ استعمال کرتا ہے**۔",True
121,موریسیٹ اور کیل سے پھل لانے کو کہا گیا۔ موریسیٹ 5 سیب اور 8 مالٹے لائی، جبکہ کیل، موریسیٹ کے مقابلے میں دگنے سیب اور آدھے مالٹے لایا۔ ان دونوں کے پاس کل کتنے پھل ہیں؟,27,"ہمیں موریسیٹ اور کیل کے پھل کی کل تعداد پتہ لانا ہے۔ چلیئے ایک ایک کرکے تلاش کرتے ہیں۔

### موریسیٹ کے پھل:
- سیب = 5
- مالٹے = 8

**کل موریسیٹ کے پھل = 5 + 8 = 13**

### کیل کے پھل:
کیل نے موریسیٹ کے مقابلے میں:
- دگنے سیب = 2 × 5 = 10
- آدھے مالٹے = 8 ÷ 2 = 4

**کل کیل کے پھل = 10 + 4 = 14**

### دونوں کے پھل کی کل تعداد:
13 (موریسیٹ) + 14 (کیل) = **27**

✅ **جواب: 27**",True
122,سعدیہ پیر کو 8 گھنٹے سوئی۔ اگلے دو دن، کچھ اسائنمنٹس مکمل کرنے کی وجہ سے وہ ہر روز 2 گھنٹے کم سوئی۔ اگر ہفتے کے باقی دنوں میں وہ ان دو دنوں سے 1 گھنٹہ زیادہ سوئی، تو اس نے پورے ہفتے میں کُل کتنے گھنٹے نیند لی؟,48,"ہمیں پتہ ہے کہ سعدیہ نے:

- **پیر کو** 8 گھنٹے نیند لی۔  
- **اگلے دو دن (منگل اور بدھ)**، ہر روز 2 گھنٹے کم سوئی۔  
- **ہفتے کے باقی دنوں (جمعرات، جمعہ، شنبہ)**، وہ **ان دو دنوں سے 1 گھنٹہ زیادہ** نیند لی۔

### اب ہم اس کے ہر دن کے نیند کے گھنٹوں کو گن لیں گے:

#### 1. **پیر**  
= 8 گھنٹے

#### 2. **منگل**  
= 8 - 2 = **6 گھنٹے**

#### 3. **بدھ**  
= 8 - 2 = **6 گھنٹے**

#### 4. **جمعرات**  
= 6 + 1 = **7 گھنٹے**

#### 5. **جمعہ**  
= 6 + 1 = **7 گھنٹے**

#### 6. **شنبہ**  
= 6 + 1 = **7 گھنٹے**

### اب ہم ہر دن کے گھنٹوں کو جمع کر لیں:

$$
8 + 6 + 6 + 7 + 7 + 7 = 31 \text{ گھنٹے}
$$

### ✅ **جواب: 31 گھنٹے**",False
123,روزی 10 میل فی گھنٹہ کی رفتار سے 3 گھنٹے تک دوڑ سکتی ہے۔ اس کے بعد، وہ 5 میل فی گھنٹہ کی رفتار سے دوڑتی ہے۔ وہ 7 گھنٹوں میں کل کتنا فاصلہ طے کر سکتی ہے؟,50,"ہمیں یہ پتہ چلنا ہے کہ ایک شخص 7 گھنٹوں میں کتنی میل دوڑ سکتا ہے۔

### دی گئی معلومات:
- **پہلے 3 گھنٹوں میں**، وہ **10 میل فی گھنٹہ** کی رفتار سے دوڑ سکتی ہے۔
- **بعد میں**، وہ **5 میل فی گھنٹہ** کی رفتار سے دوڑتا ہے۔
- کل دوڑ کا وقت = **7 گھنٹے**

### 1. پہلے 3 گھنٹوں میں طے کی گئی فاصلہ:
$$
\text{فاصلہ} = \text{گھنٹے} \times \text{رفتار} = 3 \times 10 = 30 \text{ میل}
$$

### 2. باقی گھنٹوں میں (7 - 3 = 4 گھنٹے) طے کی گئی فاصلہ:
$$
\text{فاصلہ} = 4 \times 5 = 20 \text{ میل}
$$

### 3. کل فاصلہ:
$$
30 + 20 = 50 \text{ میل}
$$

### ✅ **جواب: 50 میل**",True
124,جینی اپنی ماں کے دفتر میں مدد کر رہی ہے۔ اس کے پاس 60 خطوط کا ایک ڈھیر ہے جن پر ڈاک ٹکٹ لگنے ہیں، اور ایک ڈھیر ان خطوط کا ہے جن پر پہلے سے ٹکٹ لگے ہوئے ہیں۔ وہ ان خطوط میں سے ایک تہائی پر ٹکٹ لگا دیتی ہے جنہیں ڈاک ٹکٹ کی ضرورت تھی۔ اگر اب ٹکٹ لگے ہوئے خطوط کے ڈھیر میں 30 خطوط ہیں، تو جب جینی نے شروع کیا تھا تو اس ڈھیر میں کتنے خطوط تھے؟,10,"ہمیں یہ پتہ ہے کہ جینی نے اپنی ماں کے دفتر میں مدد کر رہی ہے۔ اس کے پاس دو ڈھیروں کے خطوط ہیں:

1. **ڈھیر A**: 60 خطوط جن پر ڈاک ٹکٹ لگنے ہیں (یعنی تھے جن پر ٹکٹ لگے ہوئے نہیں ہیں)  
2. **ڈھیر B**: خطوط جن پر پہلے سے ٹکٹ لگے ہوئے ہیں (یعنی ٹکٹ لگنے کی ضرورت نہیں ہے)

جینی نے ڈھیر A سے ایک تہائی خطوط پر ٹکٹ لگا دیتی ہے۔ یعنی:

$$
\frac{1}{3} \times 60 = 20 \text{ خطوط}
$$

اب ڈھیر B میں 30 خطوط ہیں۔ اس میں ابھی تک ٹکٹ لگے ہوئے خطوط کی تعداد 30 ہے۔ یہ خطوط جن پر پہلے سے ٹکٹ لگے ہوئے تھے، اور جینی نے ان میں سے کچھ ٹکٹ لگائے ہیں۔

لیکن یہ واضح نہیں ہے کہ جینی نے کتنے خطوط ڈھیر B میں سے ٹکٹ لگائے ہیں۔ اس لیے ہم اس سے پہلے کی حالت (یعنی جب جینی نے شروع کیا تھا تو ڈھیر B میں کتنے خطوط تھے) پر غور کریں۔

### اب یہ دیا ہے کہ:
- جینی نے ڈھیر A سے 20 خطوط پر ٹکٹ لگائے۔
- اب ڈھیر B میں 30 خطوط ہیں۔
- یہ 30 خطوط ڈھیر B میں ابھی تک ٹکٹ لگے ہوئے ہیں۔

یہ یہ مطلب ہے کہ جینی نے ڈھیر B میں سے کچھ خطوط ٹکٹ لگائے ہیں۔

### اب ہم اس سے پہلے کی حالت (جیسے جینی نے شروع کیا تھا) پر غور کریں۔

میں ایک فرض کر لوں کہ جینی نے ڈھیر B میں سے $ x $ خطوط ٹکٹ لگائے۔

تو، اب ڈھیر B میں 30 خطوط ہیں، اس لیے:

$$
x = \text{ڈھیر B میں اب تک موجود خطوط} - \text{ڈھیر B میں اب ٹکٹ لگے ہوئے خطوط}
$$

لیکن یہ واضح نہیں ہے کہ ڈھیر B میں کتنے خطوط تھے۔

### ہمیں یہ جاننا ہے کہ جب جینی نے شروع کیا تھا تو ڈھیر B میں کتنے خطوط تھے۔

ہمیں ایک اور نکتہ یاد رکھنا ہے کہ:

- جینی نے ڈھیر A سے 20 خطوط پر ٹکٹ لگائے۔
- اب ڈھیر B میں 30 خطوط ہیں۔

لیکن ہمیں یہ نہیں بتایا گیا کہ جینی نے کتنے خطوط ڈھیر B سے ٹکٹ لگائے۔

### اس لیے ہم ایک ایسا فرض کریں گے کہ جینی نے ڈھیر B میں سے کچھ خطوط ٹکٹ لگائے۔

لیکن اگر ہم ڈھیر B میں اب 30 خطوط ہیں، اور جینی نے ڈھیر A سے 20 خطوط ٹکٹ لگائے، تو:

$$
\text{ڈھیر B میں اب ٹکٹ لگے ہوئے خطوط} = 30
$$

تو ڈھیر B میں اب 30 خطوط ہیں، جن پر ٹکٹ لگے ہوئے ہیں۔ یہ مطلب ہے کہ جینی نے ڈھیر B میں سے کچھ خطوط ٹکٹ لگائے، اور اب 30 ہیں۔

لیکن اگر ہم اس سے پہلے کی حالت (جیسے جینی نے شروع کیا تھا) پر غور کریں، تو ہمیں یہ جاننا ہے کہ ڈھیر B میں کتنے خطوط تھے۔

### اس لیے ہم ایک ایسا فرض کریں گے کہ جینی نے ڈھیر B میں سے 10 خطوط ٹکٹ لگائے۔

تو ڈھیر B میں اب 30 خطوط ہیں، اس لیے ڈھیر B میں ابھی تک 30 ہیں۔

### اب ڈھیر B میں اب 30 خطوط ہیں۔

جیسے جینی نے شروع کیا تھا، ڈھیر B میں 30 خطوط تھے۔

### ✅ اس لیے جواب ہے: **30 خطوط**۔",False
125,جولیا اپنے گھر میں ایک عشائیے کی تیاری کر رہی تھی، جہاں اس کا ارادہ تھا کہ وہ سٹو پیش کرے۔ اس نے محسوس کیا کہ اس کے پاس پلاسٹک کے چمچ ختم ہو چکے ہیں، اس لیے اس نے چمچوں کا ایک نیا پیکج خریدا۔ بعد میں، اس کے شوہر نے بھی 5 نئے چمچوں کا ایک پیکج خریدا اور انہیں جولیا کو دے دیا۔ جب جولیا سٹو بنا رہی تھی، تو اس نے اپنے سٹو کا ذائقہ چکھنے کے لیے تین چمچ استعمال کیے۔ بعد میں، جب وہ میز لگانے گئی تو اس کے پاس کل 12 چمچ تھے۔ جولیا نے جو پیکج خریدا تھا، اس میں کتنے چمچ تھے؟,10,"ہمیں پتہ ہے کہ جولیا نے اپنے گھر میں سٹو بنا رہی تھی، اور اس کے پاس پلاسٹک کے چمچ ختم ہو چکے تھے، اس لیے اس نے چمچوں کا ایک نیا پیکج خریدا۔

پھر اس کے شوہر نے بھی 5 نئے چمچوں کا ایک پیکج خریدا اور جولیا کو دے دیا۔

جولیا نے سٹو بنا رہی تھی، اور اس نے اپنے سٹو کا ذائقہ چکھنے کے لیے **تین چمچ استعمال کیے**۔

بعد میں جب وہ میز لگانے گئی تو اس کے پاس **کل 12 چمچ تھے**۔

ہمیں یہ معلوم کرنا ہے کہ جولیا نے کتنے چمچ کا پیکج خریدا تھا۔

---

### چمچوں کی تعداد کا تحلیل:

1. جولیا نے اپنے گھر میں چمچ ختم ہو چکے تھے، اس لیے اس نے ایک پیکج خریدا۔
2. اس کے شوہر نے 5 چمچ کا پیکج خریدا اور جولیا کو دے دیا۔
3. جولیا نے سٹو کے ذائقہ چکھنے کے لیے **3 چمچ استعمال کیے**۔
4. آخر میں جولیا کے پاس **12 چمچ تھے**۔

---

### ہمیں یہ پتہ لگانا ہے کہ جولیا نے کتنے چمچ کا پیکج خریدا تھا۔

Let’s call the number of spoons in the package that Julia bought as **x**.

Then:

- Julia had **x** spoons from her own package.
- Her husband gave her **5** spoons.
- She used **3** spoons.
- She had **12 spoons left**.

So the equation is:

$$
x + 5 - 3 = 12
$$

$$
x + 2 = 12
$$

$$
x = 10
$$

---

### ✅ جولیا نے **10 چمچ** کا پیکج خریدا تھا۔

**جواب: 10**",True
126,ڈیلن کو ایک پارٹی میں ساسیج بنز بنانے کے لیے چکن ساسیجز اور مچھلی کے ساسیجز کی ضرورت تھی۔ اس نے 38 چکن ساسیجز خریدے اور چکن ساسیجز کے مقابلے میں 6 زیادہ مچھلی کے ساسیجز خریدے۔ ڈیلن نے مجموعی طور پر کتنے ساسیجز خریدے؟,82,"ہمیں پتہ ہے کہ ڈیلن نے:

- 38 چکن ساسیجز خریدے
- چکن ساسیجز کے مقابلے میں 6 زیادہ مچھلی کے ساسیجز خریدے

اس کی معنی یہ ہے کہ مچھلی کے ساسیجز کی تعداد 38 + 6 = **44** ہیں۔

اب، مجموعی ساسیجز کی تعداد یہ ہوگی:

$$
38 \text{ (چکن ساسیجز)} + 44 \text{ (مچھلی کے ساسیجز)} = 82
$$

### ✅ جواب: **82 ساسیجز**",True
127,نئے اسکول میں داخلہ لینے کے بعد، ایمی نے للی سے 20 زیادہ دوست بنائے۔ اگر للی نے 50 دوست بنائے، تو دونوں کے ملا کر کل کتنے دوست ہیں؟,120,"ہمیں پتہ ہے کہ:

- للی نے 50 دوست بنائے۔
- ایمی نے للی سے 20 زیادہ دوست بنائے۔

اپنی دوستوں کی تعداد پر غور کریں:

- ایمی نے 50 + 20 = **70 دوست بنائے**۔

اب دونوں کے مجموعی دوستوں کی تعداد ہے:

- للی کے دوست = 50
- ایمی کے دوست = 70

کل دوستوں کی تعداد = 50 + 70 = **120**

### ✅ جواب: **120**",True
128,ویل کی والدہ مقامی دکان پر تربوز، مرچیں، اور نارنگی فروخت کرتی ہیں۔ ایک تربوز کی قیمت ہر مرچ کی قیمت سے تین گنا زیادہ ہے۔ ایک نارنگی کی قیمت تربوز کی قیمت سے 5 ڈالر کم ہے۔ ڈلن کو 4 تربوز، 20 مرچیں، اور 10 نارنگی خریدنے کے لیے دکان بھیجا گیا ہے۔ اگر ہر مرچ کی قیمت 15 ڈالر ہے تو وہ کل کتنی رقم خرچ کرے گا؟,880,"ہمیں پہلے ہر چیز کی قیمت پتہ چلائیں گے، پھر ڈلن کے خریدے ہوئے چیزوں کی کل رقم حساب لگائیں گے۔

### دی گئی معلومات:

- ہر مرچ کی قیمت = **15 ڈالر**
- تربوز کی قیمت = **3 × مرچ کی قیمت** = 3 × 15 = **45 ڈالر**
- نارنگی کی قیمت = **تربوز کی قیمت سے 5 ڈالر کم** = 45 − 5 = **40 ڈالر**

### ڈلن کے خریدے ہوئے چیز:

- 4 تربوز = 4 × 45 = **180 ڈالر**
- 20 مرچیں = 20 × 15 = **300 ڈالر**
- 10 نارنگی = 10 × 40 = **400 ڈالر**

### کل خرچ:

$$
180 + 300 + 400 = \boxed{880}
$$

### ✅ جواب: **880 ڈالر**",True
129,ایک ہسپتال میں روزانہ 500 مریض دیکھے جاتے ہیں۔ ہر مریض پر اوسطاً 24 منٹ لگتے ہیں۔ ڈاکٹر ہسپتال سے 150 ڈالر فی گھنٹہ وصول کرتے ہیں، جبکہ ہسپتال مریضوں سے 200 ڈالر فی گھنٹہ لیتا ہے۔ ہسپتال کو ان معائنوں سے کتنا منافع ہوتا ہے؟,10000,"ہمیں ہسپتال کے اوسط منافع کا حساب لگانا ہے۔ ہم اس کے لیے ہر مریض کے لیے ہسپتال کے کل کمیشن کا حساب لگائیں گے، جو ڈاکٹر کی رقم اور ہسپتال کی رقم کے فرق سے حاصل ہوتا ہے۔

### دی گئی معلومات:
- روزانہ مریضوں کی تعداد = 500
- ہر مریض پر اوسطاً وقت = 24 منٹ
- ڈاکٹر کی رقم = 150 ڈالر فی گھنٹہ
- ہسپتال کی رقم = 200 ڈالر فی گھنٹہ

### اوسطاً ہر مریض پر ہسپتال کا منافع:
$$
\text{منافع} = \text{ہسپتال کی رقم} - \text{ڈاکٹر کی رقم} = 200 - 150 = 50 \text{ ڈالر}
$$

### ہر مریض پر منافع = 50 ڈالر

### روزانہ منافع:
$$
\text{روزانہ منافع} = 500 \times 50 = 25000 \text{ ڈالر}
$$

### ✅ **جواب: 25000 ڈالر**",False
130,نیسا اپنے ڈیپارٹمنٹ اسٹور کے سانتا گاؤں میں 60 موسمی کارکنوں کو ایلفز کا کردار ادا کرنے کے لیے بھرتی کرتی ہے۔ ایک تہائی ایلفز اس لیے کام چھوڑ دیتے ہیں کیونکہ بچے ان پر قے کر دیتے ہیں، پھر باقی بچ جانے والے ایلفز میں سے 10 اس لیے چھوڑ دیتے ہیں کیونکہ بچے ان کی پنڈلیوں پر لات مارتے ہیں۔ اب کُل کتنے ایلفز باقی رہ گئے ہیں؟,30,"ہمیں پہلے ڈیپارٹمنٹ اسٹور کے سانتا گاؤں میں کام کرنے والے ایلفز کی کل تعداد دی گئی ہے، جو 60 ہیں۔

### 1. پہلی گری گری
ایک تہائی ایلفز کام چھوڑ دیتے ہیں کیونکہ بچے ان پر قے کر دیتے ہیں۔

$$
\frac{1}{3} \times 60 = 20
$$

$$
60 - 20 = 40
$$

اب 40 ایلفز باقی ہیں۔

---

### 2. دوسری گری
باقی 40 ایلفز میں سے 10 ایلفز کام چھوڑ دیتے ہیں کیونکہ بچے ان کی پنڈلیوں پر لات مارتے ہیں۔

$$
40 - 10 = 30
$$

---

### ✅ نتیجہ:
$$
\boxed{30}
$$

**اب کل 30 ایلفز باقی رہ گئے ہیں۔**",True
131,مئی میں یوسف کا خرچ 500 ڈالر تھا۔ جون میں اس کا خرچ 60 ڈالر کم تھا۔ ان دو مہینوں میں اس کا کل خرچ کتنا ہوا؟,940,"مئی میں یوسف کا خرچ = 500 ڈالر  
جون میں اس کا خرچ = 500 - 60 = 440 ڈالر  

دونوں مہینوں کا کل خرچ = 500 + 440 = **940 ڈالر**  

**جواب: 940 ڈالر**",True
