question,answer,response,is_correct
ساشا نے غور کیا کہ لکڑی خریدنے کے چند ماہ بعد اس کی قیمتوں میں 50 فیصد اضافہ ہو گیا ہے۔ چونکہ اس کے پاس کچھ لکڑی بچی ہوئی ہے، اس لیے وہ اسے بیچنے کا فیصلہ کرتی ہے۔ اس کے پاس 10x4x2 سائز کے دس تختے ہیں جو اسے 10 ڈالر فی تختہ ملے تھے۔ اس کے علاوہ اس کے پاس 10x4x4 سائز کے پانچ تختے ہیں جو اس نے 16 ڈالر فی تختہ کے حساب سے خریدے تھے۔ اگر وہ یہ تمام تختے بیچ دیتی ہے، تو اسے کتنا منافع ہوگا؟,90,"

ساشا کے پاس دو قسم کے لکڑی کے تختے ہیں:

1. **10x4x2 سائز کے 10 تختے**  
   - خریدی گئی قیمت: 10 ڈالر فی تختہ  
   - کل خریداری کی قیمت:  
     $$
     10 \times 10 = 100 \, \text{ڈالر}
     $$

2. **10x4x4 سائز کے 5 تختے**  
   - خریدی گئی قیمت: 16 ڈالر فی تختہ  
   - کل خریداری کی قیمت:  
     $$
     5 \times 16 = 80 \, \text{ڈالر}
     $$

### قیمتوں میں 50 فیصد اضافہ

لکڑی کی قیمتوں میں 50 فیصد اضافہ ہوا ہے، جس کی وجہ سے ساشا نے تمام تختے بیچنے کا فیصلہ کیا ہے۔

1. **10x4x2 سائز کے 10 تختے**  
   - نئی قیمت: $10 \times 1.5 = 15 \, \text{ڈالر فی تختہ}$  
   - کل فروخت کی قیمت:  
     $$
     10 \times 15 = 150 \, \text{ڈالر}
     $$

2. **10x4x4 سائز کے 5 تختے**  
   - نئی قیمت: $16 \times 1.5 = 24 \, \text{ڈالر فی تختہ}$  
   - کل فروخت کی قیمت:  
     $$
     5 \times 24 = 120 \, \text{ڈالر}
     $$

### منافع کا حساب

منافع = کل فروخت کی قیمت - کل خریداری کی قیمت  
$$
150 + 120 - 100 - 80 = 270 - 180 = 90 \, \text{ڈالر}
$$

### نتیجہ

ساشا کو بیچنے سے 90 ڈالر کا منافع ہوگا۔

$$
\boxed{90}
$$",True
کیٹی 7:13 کے تناسب سے چینی کے چمچ اور پانی کے کپ استعمال کرکے کافی بناتی ہے۔ اگر اس نے کل 120 چائے کے چمچ چینی اور پانی کے کپ استعمال کیے ہیں، تو یہ معلوم کریں کہ اس نے کتنے چائے کے چمچ چینی استعمال کیے۔,42,"

کیٹی 7:13 کے تناسب سے چینی اور پانی کے کپ استعمال کرتی ہے۔ اس کا مطلب ہے کہ چینی اور پانی کے کپ کا کل تناسب 7+13=20 ہے۔

کل استعمال ہونے والے چائے کے چمچ 120 ہیں، جس میں چینی کا حصہ 7/20 ہے۔

چینی کی مقدار = 7/20 × 120 = 42

چونکہ چائے کا چمچ اور پانی کا کپ ایک ہی مقدار کے ہوتے ہیں، اس لیے چینی کی مقدار 42 چائے کے چمچ ہے۔

**جواب: 42 چائے کے چمچ چینی استعمال کیے گئے۔**",True
جان اپنے تینوں بچوں میں سے ہر ایک کے لیے جوتوں کے دو جوڑے خریدتا ہے۔ ہر جوڑے کی قیمت 60 ڈالر ہے۔ اس نے کل کتنی رقم ادا کی؟,360,"

جان نے 3 بچوں کے لیے ہر ایک کے لیے 2 جوڑے جوتے خریدے، جس سے کل 3 × 2 = 6 جوڑے جوتے خریدنے پڑے۔

ہر جوڑے کی قیمت 60 ڈالر ہے، تو کل ادا کردہ رقم 6 × 60 = **360 ڈالر** ہے۔

جواب: 360 ڈالر",True
سی سائیڈ کلیئرنس کی مرکزی بندرگاہ پر ایک کسٹمز افسر نے درآمد شدہ گاڑیوں کے 2 کنٹینر گنے، جن میں سے ہر ایک میں 5 گاڑیاں تھیں۔ اگلے دن، مزید کنٹینر لائے گئے اور بندرگاہ پر گاڑیوں کی کل تعداد 30 ہو گئی۔ حساب لگائیں کہ دوسرے دن کتنے کنٹینر درآمد کیے گئے، یہ فرض کرتے ہوئے کہ تمام کنٹینروں میں 5 گاڑیاں ہیں۔,4,"

### مسئلہ کا تجزیہ:

ایک بندرگاہ پر 2 کنٹینر پہلے دن درآمد کیے گئے، جن میں سے ہر ایک میں 5 گاڑیاں تھیں۔ اس طرح، پہلے دن کی کل گاڑیوں کی تعداد یوں ہو گئی:

$$
\text{پہلے دن کی گاڑیاں} = 2 \times 5 = 10
$$

دوسرا دن، ایک نئے کنٹینر کی درآمد ہوئی، اور اب بندرگاہ پر کل گاڑیوں کی تعداد 30 ہو گئی۔ ہمیں اس نئے دن میں درآمد ہونے والے کنٹینرز کی تعداد کا تعین کرنا ہے، جو ہر ایک میں 5 گاڑیاں ہیں۔

### حساب:

اب، دوسرے دن کی کل گاڑیوں کی تعداد یوں ہو گئی:

$$
\text{دوسرا دن کی گاڑیاں} = 30 - 10 = 20
$$

ہر کنٹینر میں 5 گاڑیاں ہوتی ہیں، اس لیے دوسرے دن کے کنٹینرز کی تعداد یوں ہو گئی:

$$
\text{دوسرا دن کے کنٹینر} = \frac{20}{5} = 4
$$

### جواب:

$$
\boxed{4}
$$

دوسرا دن 4 کنٹینر درآمد کیے گئے۔",True
ایڈرین کی کل تنخواہ لائلہ سے 30 فیصد زیادہ تھی۔ چار سال بعد، اس کی تنخواہ میں اضافہ ہوا، اور وہ چار سال پہلے کی اپنی تنخواہ سے 40 فیصد زیادہ کما رہا تھا۔ اگر ایڈرین اور لائلہ کی تنخواہوں میں ایک ساتھ اضافہ ہوا، اور ایڈرین چار سال پہلے 40000 ڈالر کما رہا تھا، تو حساب لگائیں کہ چار سال بعد وہ دونوں کل کتنی تنخواہ وصول کر رہے تھے؟,95200,"

### Step 1: Understand the Given Information

We are told:

- **Adrian's salary four years ago** was **$40,000**.
- **Adrian's salary increased by 40%** four years later.
- **Adrian's salary was 30% more** than **Laila's salary** four years ago.
- **Both Adrian and Laila's salaries increased together**.

We are to calculate the **total combined salaries** of Adrian and Laila **four years later**.

---

### Step 2: Calculate Adrian's Salary Four Years Later

Adrian's salary increased by **40%** from $40,000.

$$
\text{Increase} = 0.4 \times 40,000 = 16,000
$$
$$
\text{New Salary} = 40,000 + 16,000 = 56,000
$$

So, **Adrian's salary four years later is $56,000**.

---

### Step 3: Find Laila's Salary Four Years Ago

We're told Adrian's salary **was 30% more** than Laila's four years ago.

Let Laila's salary four years ago be **L**.

$$
40,000 = L \times 1.3
$$
$$
L = \frac{40,000}{1.3} \approx 30,769.23
$$

So, **Laila's salary four years ago was approximately $30,769.23**.

---

### Step 4: Assume Both Salaries Increased by the Same Percentage

The phrase **""increased together""** likely means **both salaries increased by the same percentage** — which was **40%** for Adrian.

So, Laila's salary **increased by 40%**:

$$
\text{Increase} = 0.4 \times 30,769.23 = 12,307.69
$$
$$
\text{New Salary} = 30,769.23 + 12,307.69 = 43,076.92
$$

Thus, **Laila's salary four years later is approximately $43,076.92**.

---

### Step 5: Calculate the Combined Salary

Now, add Adrian's and Laila's salaries four years later:

$$
\text{Combined Salary} = 56,000 + 43,076.92 = 99,076.92
$$

---

### Final Answer

$$
\boxed{99076.92}
$$

This is the **combined salary** of Adrian and Laila **four years later**, expressed in dollars and cents.",False
میگوئل اپنی ڈرائنگ کے لیے ہر ہفتے کاغذ کے 2 پیڈ استعمال کرتا ہے۔ اگر کاغذ کے ایک پیڈ میں 30 شیٹیں ہوں، تو وہ ہر مہینے کاغذ کی کتنی شیٹیں استعمال کرتا ہے؟,240,"

میگوئل ہر ہفتے 2 پیڈ کاغذ استعمال کرتا ہے۔ یہ 2 پیڈ ہر ہفتے ہوتے ہیں۔ ایک پیڈ میں 30 شیٹیں ہوتی ہیں۔ اس لیے 2 پیڈ 30 × 2 = 60 شیٹیں ہوتی ہیں۔ یہ 60 شیٹیں ہر ہفتے ہوتی ہیں۔ ایک مہینے میں 4 ہفتوں کا وقت ہوتا ہے۔ اس لیے 60 × 4 = 240 شیٹیں استعمال کی جاتی ہیں۔

جواب: میگوئل ہر مہینے 240 شیٹیں استعمال کرتا ہے۔",True
موریسیٹ اور کیل سے پھل لانے کو کہا گیا۔ موریسیٹ 5 سیب اور 8 مالٹے لائی، جبکہ کیل، موریسیٹ کے مقابلے میں دگنے سیب اور آدھے مالٹے لایا۔ ان دونوں کے پاس کل کتنے پھل ہیں؟,27,"

موریسیٹ نے 5 سیب اور 8 مالٹے لائے، جبکہ کیل نے موریسیٹ کے سیبوں کی تعداد کو دوگنا کیا (5 × 2 = 10 سیب) اور مالٹوں کی تعداد کو آدھا کیا (8 ÷ 2 = 4 مالٹے)۔

کل پھلوں کی تعداد کا حساب یوں کیا جاتا ہے:
- موریسیٹ کے پاس 5 + 8 = 13 پھل ہیں
- کیل کے پاس 10 + 4 = 14 پھل ہیں

کل پھلوں کی تعداد:
$$ 13 + 14 = 27 $$

**جواب: 27 پھل**",False
سعدیہ پیر کو 8 گھنٹے سوئی۔ اگلے دو دن، کچھ اسائنمنٹس مکمل کرنے کی وجہ سے وہ ہر روز 2 گھنٹے کم سوئی۔ اگر ہفتے کے باقی دنوں میں وہ ان دو دنوں سے 1 گھنٹہ زیادہ سوئی، تو اس نے پورے ہفتے میں کُل کتنے گھنٹے نیند لی؟,48,"

### مسئلہ کا حل

پہلے ہفتے کے دنوں کے نیند کے گھنٹوں کا حساب لگائیں:

1. **ہفتے کا پہلا دن (ہفتے کا سونا)**:
   - سعدیہ نے 8 گھنٹے نیند لی۔

2. **ہفتے کے دوسرے دن (منگل اور بدھ)**:
   - سعدیہ نے 2 گھنٹے کم نیند لی، لہذا وہ 6 گھنٹے نیند لی۔
   - اس طرح، منگل اور بدھ کے دنوں میں نیند کے گھنٹے:  
     $ 6 + 6 = 12 $

3. **ہفتے کے باقی دن (جمعرات، جمعہ اور شنبہ)**:
   - سعدیہ نے اس دن کے نیند کے گھنٹے، یعنی منگل اور بدھ کے دنوں سے 1 گھنٹہ زیادہ نیند لی، لہذا وہ 7 گھنٹے نیند لی۔
   - اس طرح، جمعرات، جمعہ اور شنبہ کے دنوں میں نیند کے گھنٹے:  
     $ 7 + 7 + 7 = 21 $

### نتیجہ

نیند کے گھنٹوں کا کل حساب:  
$ 8 + 12 + 21 = 41 $

### جواب

اس نے پورے ہفتے میں کُل $\boxed{41}$ گھنٹے نیند لی۔",False
روزی 10 میل فی گھنٹہ کی رفتار سے 3 گھنٹے تک دوڑ سکتی ہے۔ اس کے بعد، وہ 5 میل فی گھنٹہ کی رفتار سے دوڑتی ہے۔ وہ 7 گھنٹوں میں کل کتنا فاصلہ طے کر سکتی ہے؟,50,"

### مسئلہ کا حل

ہمیں دو رفتاریں دی گئی ہیں:

1. 10 میل فی گھنٹہ کی رفتار سے 3 گھنٹے تک دوڑ سکتی ہے۔
2. 5 میل فی گھنٹہ کی رفتار سے 7 گھنٹوں میں دوڑ سکتی ہے۔

### 10 میل فی گھنٹہ کی رفتار سے 3 گھنٹے تک دوڑنے کا فاصلہ

$$
10 \text{ میل فی گھنٹہ} \times 3 \text{ گھنٹے} = 30 \text{ میل}
$$

### 5 میل فی گھنٹہ کی رفتار سے 7 گھنٹے تک دوڑنے کا فاصلہ

$$
5 \text{ میل فی گھنٹہ} \times 7 \text{ گھنٹے} = 35 \text{ میل}
$$

### مجموعی فاصلہ

$$
30 \text{ میل} + 35 \text{ میل} = \boxed{65} \text{ میل}
$$

### جواب

$$
\boxed{65} \text{ میل}
$$",False
جینی اپنی ماں کے دفتر میں مدد کر رہی ہے۔ اس کے پاس 60 خطوط کا ایک ڈھیر ہے جن پر ڈاک ٹکٹ لگنے ہیں، اور ایک ڈھیر ان خطوط کا ہے جن پر پہلے سے ٹکٹ لگے ہوئے ہیں۔ وہ ان خطوط میں سے ایک تہائی پر ٹکٹ لگا دیتی ہے جنہیں ڈاک ٹکٹ کی ضرورت تھی۔ اگر اب ٹکٹ لگے ہوئے خطوط کے ڈھیر میں 30 خطوط ہیں، تو جب جینی نے شروع کیا تھا تو اس ڈھیر میں کتنے خطوط تھے؟,10,"

جینی نے اپنی ماں کے دفتر میں مدد کی۔ اس کے پاس دو ڈھیر تھے:

1. ایک ڈھیر میں 60 خطوط تھے جن پر ڈاک ٹکٹ لگنے ہیں۔  
2. دوسرے ڈھیر میں ایسے خطوط تھے جن پر پہلے سے ٹکٹ لگے ہوئے ہیں۔

جینی نے ڈاک ٹکٹ لگنے والے خطوط میں سے ایک تہائی پر ٹکٹ لگا دیا۔ یعنی:

$$
\text{ٹکٹ لگائے گئے خطوط} = \frac{1}{3} \times 60 = 20
$$

جینی نے ٹکٹ لگانے کے بعد، ٹکٹ لگے ہوئے خطوط کا ڈھیر 30 خطوط پر مشتمل ہو گیا۔ یعنی جینی نے 20 خطوط کو ٹکٹ لگایا اور ٹکٹ لگے ہوئے خطوط کے ڈھیر میں 20 خطوط شامل کر دیے۔ اب ٹکٹ لگے ہوئے خطوط کے ڈھیر میں 30 خطوط ہیں، اس لیے ٹکٹ لگے ہوئے خطوط کے ڈھیر میں جینی نے شروع کرتے ہوئے 30 - 20 = 10 خطوط تھے۔

**جواب:**

$$
\boxed{10}
$$",True
جولیا اپنے گھر میں ایک عشائیے کی تیاری کر رہی تھی، جہاں اس کا ارادہ تھا کہ وہ سٹو پیش کرے۔ اس نے محسوس کیا کہ اس کے پاس پلاسٹک کے چمچ ختم ہو چکے ہیں، اس لیے اس نے چمچوں کا ایک نیا پیکج خریدا۔ بعد میں، اس کے شوہر نے بھی 5 نئے چمچوں کا ایک پیکج خریدا اور انہیں جولیا کو دے دیا۔ جب جولیا سٹو بنا رہی تھی، تو اس نے اپنے سٹو کا ذائقہ چکھنے کے لیے تین چمچ استعمال کیے۔ بعد میں، جب وہ میز لگانے گئی تو اس کے پاس کل 12 چمچ تھے۔ جولیا نے جو پیکج خریدا تھا، اس میں کتنے چمچ تھے؟,10,"

جولیا نے اپنے گھر میں ایک عشائیے کی تیاری کے لیے چمچوں کا ایک نیا پیکج خریدا۔ اس کے بعد اس کے شوہر نے بھی 5 چمچوں کا ایک پیکج خریدا اور انہیں جولیا کو دے دیا۔ جب جولیا سٹو بنا رہی تھی، تو اس نے تین چمچ استعمال کیے۔ پھر جب وہ میز لگانے گئی تو اس کے پاس کل 12 چمچ تھے۔

جولیا نے جو پیکج خریدا تھا، اس میں کتنے چمچ تھے؟

جولیا نے اس پیکج میں $ x $ چمچ خریدے تھے۔ اس کے بعد اس کے شوہر نے اسے 5 نئے چمچ دے دیے۔ اس طرح، جولیا کے پاس کل $ x + 5 $ چمچ تھے۔ جب وہ تین چمچ استعمال کر چکی تھی، تو اس کے پاس $ x + 5 - 3 $ چمچ تھے۔ جب وہ میز لگانے گئی تو اس کے پاس کل 12 چمچ تھے۔

اس طرح ہم اس مساوات کو لکھ سکتے ہیں:

$$
x + 5 - 3 = 12
$$

$$
x + 2 = 12
$$

$$
x = 12 - 2
$$

$$
x = 10
$$

جولیا نے اس پیکج میں 10 چمچ خریدے تھے۔

$$
\boxed{10}
$$",True
ڈیلن کو ایک پارٹی میں ساسیج بنز بنانے کے لیے چکن ساسیجز اور مچھلی کے ساسیجز کی ضرورت تھی۔ اس نے 38 چکن ساسیجز خریدے اور چکن ساسیجز کے مقابلے میں 6 زیادہ مچھلی کے ساسیجز خریدے۔ ڈیلن نے مجموعی طور پر کتنے ساسیجز خریدے؟,82,"

ڈیلن نے مجموعی طور پر 82 ساسیجز خریدے۔

چونکہ ڈیلن نے 38 چکن ساسیجز خریدے اور چکن ساسیجز کے مقابلے میں 6 زیادہ مچھلی کے ساسیجز خریدے، لہٰذا مچھلی کے ساسیجز کی تعداد 38 + 6 = 44 ہوگی۔

کل ساسیجوں کی تعداد = چکن ساسیجز کی تعداد + مچھلی کے ساسیجز کی تعداد  
= 38 + 44 = 82

جواب: 82",True
نئے اسکول میں داخلہ لینے کے بعد، ایمی نے للی سے 20 زیادہ دوست بنائے۔ اگر للی نے 50 دوست بنائے، تو دونوں کے ملا کر کل کتنے دوست ہیں؟,120,"

نئے اسکول میں داخلہ لینے کے بعد، ایمی نے للی سے 20 زیادہ دوست بنائے۔ اگر للی نے 50 دوست بنائے، تو دونوں کے ملا کر کل دوستوں کی تعداد 120 ہے۔

**جواب: 120**",True
ویل کی والدہ مقامی دکان پر تربوز، مرچیں، اور نارنگی فروخت کرتی ہیں۔ ایک تربوز کی قیمت ہر مرچ کی قیمت سے تین گنا زیادہ ہے۔ ایک نارنگی کی قیمت تربوز کی قیمت سے 5 ڈالر کم ہے۔ ڈلن کو 4 تربوز، 20 مرچیں، اور 10 نارنگی خریدنے کے لیے دکان بھیجا گیا ہے۔ اگر ہر مرچ کی قیمت 15 ڈالر ہے تو وہ کل کتنی رقم خرچ کرے گا؟,880,"

### مسئلہ کا تجزیہ

دکان پر تربوز، مرچیں اور نارنگی فروخت ہوتی ہیں۔ ڈلن کو 4 تربوز، 20 مرچیں اور 10 نارنگی خریدنے کے لیے دکان بھیجا گیا ہے۔

دی گئی معلومات:
- ہر مرچ کی قیمت 15 ڈالر ہے۔
- ہر تربوز کی قیمت ہر مرچ کی قیمت سے تین گنا زیادہ ہے۔
- ہر نارنگی کی قیمت تربوز کی قیمت سے 5 ڈالر کم ہے۔

### قیمت کا حساب

1. مرچ کی قیمت:  
   $ C = 15 $ ڈالر

2. تربوز کی قیمت:  
   $ W = 3C = 3 \times 15 = 45 $ ڈالر

3. نارنگی کی قیمت:  
   $ O = W - 5 = 45 - 5 = 40 $ ڈالر

### کل قیمت کا حساب

ڈلن کو خریدنے کے لیے درکار مصنوعات کی مقدار:
- 4 تربوز
- 20 مرچ
- 10 نارنگی

کل قیمت:  
$$
\text{TC} = 4W + 20C + 10O
$$

$$
\text{TC} = 4 \times 45 + 20 \times 15 + 10 \times 40 = 180 + 300 + 400 = 880
$$

### نتیجہ

ڈلن کو کل کرایہ 880 ڈالر خرچ ہوگا۔

$$
\boxed{880}
$$",True
ایک ہسپتال میں روزانہ 500 مریض دیکھے جاتے ہیں۔ ہر مریض پر اوسطاً 24 منٹ لگتے ہیں۔ ڈاکٹر ہسپتال سے 150 ڈالر فی گھنٹہ وصول کرتے ہیں، جبکہ ہسپتال مریضوں سے 200 ڈالر فی گھنٹہ لیتا ہے۔ ہسپتال کو ان معائنوں سے کتنا منافع ہوتا ہے؟,10000,"

### مسئلہ کا تجزیہ

ایک ہسپتال میں روزانہ 500 مریض دیکھے جاتے ہیں، ہر مریض کی معائنے کے لیے اوسطاً 24 منٹ کا وقت لگتا ہے۔ ڈاکٹر ہر گھنٹے میں $150 اور ہسپتال ہر گھنٹے میں $200 کا اجرت وصول کرتا ہے۔ ہسپتال کو اس معائنے سے کتنی کمائی ہوتی ہے؟

### حل

1. **ہر مریض کے لیے ڈاکٹر کا وقت اور اجرت:**

ہر مریض کی معائنے کے لیے 24 منٹ کا وقت لگتا ہے۔ ڈاکٹر کا اجرت $150 فی گھنٹہ ہے۔ 24 منٹ کا گھنٹے کا چوتھائی ہے۔

$$
\text{ڈاکٹر کا وقت} = \frac{24}{60} = 0.4 \text{ گھنٹے}
$$

$$
\text{ڈاکٹر کا اجرت} = 0.4 \times 150 = 60 \text{ ڈالر}
$$

2. **ہر مریض کے لیے ہسپتال کی",False
نیسا اپنے ڈیپارٹمنٹ اسٹور کے سانتا گاؤں میں 60 موسمی کارکنوں کو ایلفز کا کردار ادا کرنے کے لیے بھرتی کرتی ہے۔ ایک تہائی ایلفز اس لیے کام چھوڑ دیتے ہیں کیونکہ بچے ان پر قے کر دیتے ہیں، پھر باقی بچ جانے والے ایلفز میں سے 10 اس لیے چھوڑ دیتے ہیں کیونکہ بچے ان کی پنڈلیوں پر لات مارتے ہیں۔ اب کُل کتنے ایلفز باقی رہ گئے ہیں؟,30,"

### مسئلہ کا تجزیہ

نیسا نے ڈیپارٹمنٹ اسٹور کے سانتا گاؤں کے لیے 60 موسمی کارکن ملازمت کے لیے بھرتی کیے۔

1. **پہلے واقعہ:**  
   60 کے تہائی (1/3) کارکن کو بچوں نے چھوڑ دیا، کیونکہ بچے ان پر قے کر دیتے تھے۔  
   60 کا تہائی:  
   $$
   \frac{1}{3} \times 60 = 20
   $$  
   باقی کارکن:  
   $$
   60 - 20 = 40
   $$

2. **دوسرا واقعہ:**  
   باقی 40 کارکنوں میں سے 10 کو بچوں نے چھوڑ دیا، کیونکہ بچے ان کی پنڈلیوں پر لات مار دیتے تھے۔  
   باقی کارکن:  
   $$
   40 - 10 = 30
   $$

### نتیجہ

چونکہ دونوں واقعات میں کارکن چھوڑ دیے گئے ہیں، لہذا آخر میں باقی رہنے والے کارکنوں کی تعداد 30 ہے۔

### جواب

$$
\boxed{30}
$$",True
مئی میں یوسف کا خرچ 500 ڈالر تھا۔ جون میں اس کا خرچ 60 ڈالر کم تھا۔ ان دو مہینوں میں اس کا کل خرچ کتنا ہوا؟,940,"

مئی میں یوسف کا خرچ 500 ڈالر تھا۔ جون میں اس کا خرچ 60 ڈالر کم تھا، جس کا مطلب ہے کہ جون میں اس کا خرچ $500 - $60 = $440 تھا۔

اب دونوں مہینوں کا کل خرچ یوں حساب کیا جاتا ہے:

$$
\text{کل خرچ} = \text{مئی کا خرچ} + \text{جون کا خرچ}
$$
$$
\text{کل خرچ} = 500 + 440 = 940
$$

**جواب:** 940 ڈالر",True
پام اور فریڈ ایک میلے میں گئے۔ پام نے 2 بار اور فریڈ نے 4 بار رولر کوسٹر کی سواری کی۔ اس کے بعد، ان دونوں نے دو دو بار لوج کی سواری بھی کی۔ اگر ہر سواری کے 6 ٹکٹ لگتے تھے، تو اس دن ان کے کل کتنے ٹکٹ استعمال ہوئے؟,60,"

پام نے رولر کوسٹر کو 2 بار اور فریڈ نے 4 بار سواری کی۔ رولر کوسٹر کے بعد، دونوں نے دو دو بار لوج کی سواری کی۔ ہر سواری کے 6 ٹکٹ لگتے ہیں۔

رولر کوسٹر کی کل سواریاں:  
2 (پام) + 4 (فریڈ) = 6

لوج کی کل سواریاں:  
2 (پام) + 2 (فریڈ) = 4

کل سواریاں:  
6 (رولر کوسٹر) + 4 (لوج) = 10

کل ٹکٹ استعمال ہوئے:  
10 (کل سواریاں) × 6 (ہر سواری کے ٹکٹ) = 60

جواب: 60 ٹکٹ استعمال ہوئے۔  
$$
\boxed{60}
$$",True
پیر کو والٹ 4 میل پیدل چلا۔ منگل کو، اس نے پیر کے مقابلے 6 گنا زیادہ فاصلہ طے کیا۔ پیر سے بدھ تک اس کا کل طے کردہ فاصلہ 41 میل تھا۔ اس نے بدھ کو کتنے میل کا فاصلہ طے کیا؟,13,"

### مسئلہ کا تجزیہ

پیر کو والٹ نے 4 میل پیدل چلا۔ منگل کو، اس نے پیر کے مقابلے 6 گنا زیادہ فاصلہ طے کیا۔ پیر سے بدھ تک کل طے کردہ فاصلہ 41 میل تھا۔ ہمیں یہ جاننا ہے کہ والٹ نے بدھ کو کتنے میل کا فاصلہ طے کیا۔

### مفروضہ

اگر ""6 گنا زیادہ"" کا مطلب ہے ""6 گنا زیادہ فاصلہ طے کیا"" تو یہ سمجھا جائے گا کہ منگل کے دن والٹ نے پیر کے دن کے فاصلے کا 6 گنا فاصلہ طے کیا۔ یعنی:

- پیر کا فاصلہ = 4 میل
- منگل کا فاصلہ = 6 × 4 = 24 میل

پیر سے بدھ تک کا کل فاصلہ 41 میل ہے، جس میں سے پہلے دو دنوں (پیر اور منگل) کے فاصلے ہیں، یعنی:

- کل فاصلہ = 41 میل
- پیر اور منگل کا فاصلہ = 4 + 24 = 28 میل
- بدھ کا فاصلہ = 41 - 28 = 13 میل

### نتیجہ

بدھ کو والٹ نے 13 میل کا فاصلہ طے کیا۔

$$
\boxed{13}
$$",True
ٹام مہینے میں چار بار گاڑی دھلواتا ہے۔ اگر ہر دھلائی کی قیمت 15 ڈالر ہے، تو وہ ایک سال میں کل کتنا خرچ کرتا ہے؟,720,"

ٹام ہر مہینے چار بار گاڑی دھلواتا ہے، اور ہر دھلائی کی قیمت 15 ڈالر ہے۔

**خطوات:**
1. ایک سال میں مہینوں کی تعداد 12 ہے۔
2. ہر مہینے چار دھلائیاں کرنے کی وجہ سے ایک سال میں کل دھلائیوں کی تعداد:
   $$
   4 \text{ دھلائیاں/مہینہ} \times 12 \text{ مہینے} = 48 \text{ دھلائیاں}
   $$
3. ہر دھلائی کی قیمت 15 ڈالر ہے، اس لیے ایک سال میں کل خرچ:
   $$
   48 \text{ دھلائیاں} \times 15 \text{ ڈالر/دھلائی} = 720 \text{ ڈالر}
   $$

**جواب:**
$$
\boxed{720}
$$",True
برائن کے دوست بوبی کے پاس برائن کی ویڈیو گیمز کی تعداد سے 3 گنا زیادہ لیکن 5 کم ویڈیو گیمز ہیں۔ اگر برائن کے پاس 20 ویڈیو گیمز تھیں، لیکن موازنہ کیے جانے سے ٹھیک پہلے اس نے 5 کھو دیں، تو بوبی کے پاس کتنی ویڈیو گیمز ہیں؟,40,"

### مسئلہ کا تجزیہ

برائن کے دوست بوبی کے پاس برائن کی ویڈیو گیمز کی تعداد سے 3 گنا زیادہ لیکن 5 کم ویڈیو گیمز ہیں۔ 

برائن کے پاس اصل میں 20 ویڈیو گیمز تھیں، لیکن موازنہ کیے جانے سے ٹھیک پہلے اس نے 5 ویڈیو گیمز کھو دیں۔

### معلومات کا استعمال

برائن کے پاس اصل میں 20 ویڈیو گیمز تھیں، لیکن اس نے 5 ویڈیو گیمز کھو دیں، اس لیے وہ اب 15 ویڈیو گیمز رکھتا ہے۔

بوبی کے پاس برائن کی ویڈیو گیمز کی تعداد سے 3 گنا زیادہ لیکن 5 کم ویڈیو گیمز ہیں، یعنی بوبی کے پاس 3 × 15 − 5 ویڈیو گیمز ہیں۔

### مساوات کا حل

$$
3 \times 15 - 5 = 45 -",False
دنیا میں اب صرف 27 یونیکارن رہ گئے ہیں۔ ان میں سے ایک تہائی اسکاٹش ہائی لینڈز میں ہیں۔ اسکاٹش یونیکارنز میں سے دو تہائی مادہ ہیں۔ اسکاٹش مادہ یونیکارنز کی تعداد کتنی ہے؟,6,"

دنیا میں کل 27 یونیکارن ہیں۔ ان میں سے ایک تہائی (1/3) اسکاٹش ہائی لینڈز میں ہیں، جس کی تعداد یوں ہوتی ہے:

$$
\text{سکاٹش یونیکارن کی تعداد} = \frac{1}{3} \times 27 = 9
$$

اسکاٹش یونیکارن میں سے دو تہائی (2/3) مادہ ہیں، جس کی تعداد یوں ہوتی ہے:

$$
\text{سکاٹش مادہ یونیکارن کی تعداد} = \frac{2}{3} \times 9 = 6
$$

**جواب: 6**",True
روری نے ڈیلیوری کے لیے 2 سبس (ہر ایک 7.50 ڈالر)، 2 بیگ چپس (ہر ایک 1.50 ڈالر) اور 2 کوکیز (ہر ایک 1.00 ڈالر) کا آرڈر دیا۔ چیک آؤٹ پر 20 فیصد ڈیلیوری فیس شامل کی جائے گی اور وہ 5.00 ڈالر کا ٹپ بھی دینا چاہتی ہے۔ اس کے ڈیلیوری آرڈر کی کل قیمت کتنی ہوگی؟,29,"

روری کا ڈیلیوری آرڈر کی کل قیمت کا حساب یوں ہوتا ہے:

1. **ایٹمز کی قیمت**:
   - 2 سبس: $2 \times 7.50 = 15.00$
   - 2 بیگ چپس: $2 \times 1.50 = 3.00$
   - 2 کوکیز: $2 \times 1.00 = 2.00$
   - **کل ایٹمز کی قیمت**: $15.00 + 3.00 + 2.00 = 20.00$

2. **20% ڈیلیوری فیس**:
   - $20.00 \times 0.20 = 4.00$

3. **5.00 ڈالر کا ٹپ**:
   - ٹپ: $5.00$

4. **کل قیمت**:
   - $20.00 + 4.00 + 5.00 = 29.00$

**جواب**: ڈیلیوری آرڈر کی کل قیمت $29.00 ہوگی۔",True
